  4.4351626292060971E+00   3.3809462408101422E+02   -5.2825164777240354E+02   -5.2825164777240354E+02   8.7651422151122838E-01   8.8000000000000000E+01   -2.7256814928652195E-01
  4.4015088749292213E+00   3.5890385446721183E+02   -5.2217313610932899E+02   -5.2217313610932899E+02   8.7679451884783421E-01   8.9000000000000000E+01   -2.7256814928652195E-01
  4.3658708141575699E+00   3.8054337059661447E+02   -5.1611635167497775E+02   -5.1611635167497775E+02   8.7709180861527059E-01   9.0000000000000000E+01   -2.7256814928652195E-01
  4.3280971669524293E+00   4.0326968527565759E+02   -5.1008313660452302E+02   -5.1008313660452302E+02   8.7740744417485184E-01   9.1000000000000000E+01   -2.7256814928652195E-01
  4.2881752170986367E+00   4.2688343339198940E+02   -5.0407545551139168E+02   -5.0407545551139168E+02   8.7774163258056492E-01   9.2000000000000000E+01   -2.7256814928652195E-01
  4.2459348451728598E+00   4.5160724517581303E+02   -4.9809534315216968E+02   -4.9809534315216968E+02   8.7809591177784074E-01   9.3000000000000000E+01   -2.7256814928652195E-01
  4.2013730552017021E+00   4.7721504684163801E+02   -4.9214491153319949E+02   -4.9214491153319949E+02   8.7847043222408139E-01   9.4000000000000000E+01   -2.7256814928652195E-01
  4.1543120318790097E+00   5.0403932569118660E+02   -4.8622639488113941E+02   -4.8622639488113941E+02   8.7886682892631052E-01   9.5000000000000000E+01   -2.7256814928652195E-01
  4.1047518721498619E+00   5.3160351425525755E+02   -4.8034204724973534E+02   -4.8034204724973534E+02   8.7928525552627235E-01   9.6000000000000000E+01   -2.7256814928652195E-01
  4.0525204451071843E+00   5.6060205965342834E+02   -4.7449429075137931E+02   -4.7449429075137931E+02   8.7972733704408124E-01   9.7000000000000000E+01   -2.7256814928652195E-01
  3.9976078441988827E+00   5.9275765079736652E+02   -4.6868552384999509E+02   -4.6868552384999509E+02   8.8019334594075127E-01   9.8000000000000000E+01   -2.7256814928652195E-01
  3.9398076240513342E+00   6.2317886093623088E+02   -4.6291840291044667E+02   -4.6291840291044667E+02   8.8068524454029018E-01   9.9000000000000000E+01   -2.7256814928652195E-01
  3.8790678248125108E+00   6.5485044113836784E+02   -4.5719556460685465E+02   -4.5719556460685465E+02   8.8120370867952535E-01   1.0000000000000000E+02   1.3184893570765565E-02
  3.8152525070102437E+00   6.8940421215143351E+02   -4.5108621843178753E+02   -4.5108621843178753E+02   8.8176675156039164E-01   1.0100000000000000E+02   1.3184893570765565E-02
  3.7482876928039266E+00   7.2376191833309804E+02   -4.4436439334118359E+02   -4.4436439334118359E+02   8.8236776585548571E-01   1.0200000000000000E+02   1.3184893570765565E-02
  3.6781473663621043E+00   7.6019143353198285E+02   -4.3745803618274448E+02   -4.3745803618274448E+02   8.8299846110230540E-01   1.0300000000000000E+02   1.3184893570765565E-02
  3.6046686006930622E+00   7.9688889815884511E+02   -4.3073797998678094E+02   -4.3073797998678094E+02   8.8366275552030116E-01   1.0400000000000000E+02   1.3184893570765565E-02
  3.5279355698656829E+00   8.3456842038425043E+02   -4.2402290010172521E+02   -4.2402290010172521E+02   8.8435921486843361E-01   1.0500000000000000E+02   1.3184893570765565E-02
  3.4477034512796680E+00   8.7356580846816246E+02   -4.1731216356076419E+02   -4.1731216356076419E+02   8.8509047222765325E-01   1.0600000000000000E+02   1.3184893570765565E-02
  3.3640662958483061E+00   9.1194309928884866E+02   -4.1061003740633078E+02   -4.1061003740633078E+02   8.8585611475484816E-01   1.0700000000000000E+02   1.3184893570765565E-02
  3.2769130864146909E+00   9.5315636665091222E+02   -4.0391785820859644E+02   -4.0391785820859644E+02   8.8665763282915599E-01   1.0800000000000000E+02   1.3184893570765565E-02
  3.1861805460167099E+00   9.9371882165282113E+02   -3.9723772545005022E+02   -3.9723772545005022E+02   8.8749612356219121E-01   1.0900000000000000E+02   1.3184893570765565E-02
  3.0919930684501549E+00   1.0351162921023297E+03   -3.9057425966119666E+02   -3.9057425966119666E+02   8.8837097858997260E-01   1.1000000000000000E+02   1.3184893570765565E-02
  2.9941301739511212E+00   1.0773415506538659E+03   -3.8392739083998129E+02   -3.8392739083998129E+02   8.8928482860715774E-01   1.1100000000000000E+02   1.3184893570765565E-02
  2.8927487327173704E+00   1.1183368496973981E+03   -3.7730217908487435E+02   -3.7730217908487435E+02   8.9023682968068230E-01   1.1200000000000000E+02   1.3184893570765565E-02
  2.7878221117258017E+00   1.1618889639592435E+03   -3.7070111125978042E+02   -3.7070111125978042E+02   8.9122787945237580E-01   1.1300000000000000E+02   7.9412949182567150E-01
  2.6792658748258242E+00   1.2048789905051312E+03   -3.6334617929109237E+02   -3.6334617929109237E+02   8.9224961174774231E-01   1.1400000000000000E+02   7.9412949182567150E-01
  2.5673670286332890E+00   1.2465299428284461E+03   -3.5443491090240536E+02   -3.5443491090240536E+02   8.9323726656846669E-01   1.1500000000000000E+02   7.9412949182567150E-01
  2.4521432107333858E+00   1.2902416078387557E+03   -3.4391113874159220E+02   -3.4391113874159220E+02   8.9410487982957276E-01   1.1600000000000000E+02   7.9412949182567150E-01
  2.3337419440121727E+00   1.3319692846860578E+03   -3.3196932235935492E+02   -3.3196932235935492E+02   8.9477007237090356E-01   1.1700000000000000E+02   7.9412949182567150E-01
  2.2125394317001512E+00   1.3712973084209314E+03   -3.1894275864887800E+02   -3.1894275864887800E+02   8.9515847424458916E-01   1.1800000000000000E+02   7.9412949182567150E-01
  2.0885986257501039E+00   1.4118281200148069E+03   -3.0525285084184935E+02   -3.0525285084184935E+02   8.9521286305651870E-01   1.1900000000000000E+02   7.9412949182567150E-01
  1.9620802482601571E+00   1.4496819313031087E+03   -2.9140688976149602E+02   -2.9140688976149602E+02   8.9489643739685076E-01   1.2000000000000000E+02   7.9412949182567150E-01
  1.8333447126885225E+00   1.4841591135868493E+03   -2.7797099538508218E+02   -2.7797099538508218E+02   8.9419882546711849E-01   1.2100000000000000E+02   7.9412949182567150E-01
